timestamp,7,145,146,193,226,best_zone
2017-12-12 12:00:00-05:00,12.947919,15.673607,13.874999,6.7083354,17.41668,226
2017-12-12 13:00:00-05:00,12.229171,15.673607,12.79167,4.1145854,14.291666,145
2017-12-12 14:00:00-05:00,11.770839,15.673607,11.798607,3.3680546,12.541671,145
2017-12-12 15:00:00-05:00,11.770839,17.666664,11.458341,3.3680546,12.541671,145
2017-12-12 16:00:00-05:00,16.43749,17.666664,11.388871,3.3680546,13.84374,145
2017-12-12 17:00:00-05:00,17.979183,20.833344,13.015622,4.020834,14.152776,145
2017-12-12 18:00:00-05:00,20.895832,18.864573,13.015622,4.020834,15.562497,7
2017-12-12 19:00:00-05:00,22.562496,18.864573,14.333331,4.020834,17.447916,7
2017-12-12 20:00:00-05:00,20.24999,11.729167,9.812503,3.2708335,12.322921,7
2017-12-12 21:00:00-05:00,14.812494,7.2499986,6.1562476,1.9791669,9.333327,7
2017-12-12 22:00:00-05:00,11.416657,5.0000024,6.208332,2.1458337,10.4375,7
2017-12-12 23:00:00-05:00,15.979168,5.791665,9.895831,4.8125,14.020837,7
2017-12-13 00:00:00-05:00,21.374994,7.458334,10.520834,5.375001,27.937504,226
2017-12-13 01:00:00-05:00,34.27082,8.364577,11.458332,13.354166,42.760387,226
2017-12-13 02:00:00-05:00,41.97918,12.166666,15.093756,15.927085,56.56252,226
2017-12-13 03:00:00-05:00,29.812502,13.645832,17.625002,14.770833,47.708336,226
2017-12-13 04:00:00-05:00,18.583342,15.78125,14.145834,10.125004,23.312502,226
2017-12-13 05:00:00-05:00,15.187498,15.78125,12.708332,9.666664,16.749998,226
2017-12-13 06:00:00-05:00,15.583338,17.236122,13.458336,8.687499,17.979164,226
2017-12-13 07:00:00-05:00,15.583338,17.236122,13.458336,8.166666,17.364578,226
2017-12-13 08:00:00-05:00,17.458326,17.236122,12.999998,8.520831,18.447905,226
2017-12-13 09:00:00-05:00,15.833331,19.95833,12.687503,8.16667,21.697906,226
2017-12-13 10:00:00-05:00,15.124991,15.916664,12.333334,7.2083316,18.472195,226
2017-12-13 11:00:00-05:00,12.18229,22.791672,12.333334,6.7291656,18.472195,145
2017-12-13 12:00:00-05:00,12.18229,17.666674,17.041672,7.6874995,16.666664,145
2017-12-13 13:00:00-05:00,12.229171,20.187504,16.124989,4.7708335,15.041659,145
2017-12-13 14:00:00-05:00,11.031247,15.791673,11.798607,3.5625007,12.541671,145
2017-12-13 15:00:00-05:00,11.031247,17.541662,11.458341,3.2916667,12.541671,145
2017-12-13 16:00:00-05:00,15.375001,20.062504,11.388871,3.2916667,14.229166,145
2017-12-13 17:00:00-05:00,17.979183,21.249987,13.015622,3.875,14.152776,145
2017-12-13 18:00:00-05:00,19.35416,21.249987,13.015622,3.875,15.562497,145
2017-12-13 19:00:00-05:00,23.8125,19.22916,14.333331,4.7500033,17.447916,7
2017-12-13 20:00:00-05:00,21.854166,14.354167,10.499999,3.895832,14.041664,7
2017-12-13 21:00:00-05:00,18.479164,9.375004,7.177085,2.8749998,11.312497,7
2017-12-13 22:00:00-05:00,13.624997,6.6875005,7.177085,2.6874995,10.729167,7
2017-12-13 23:00:00-05:00,18.250006,5.4583325,9.020837,5.2291675,14.020837,7
2017-12-14 00:00:00-05:00,22.60417,7.666668,11.999997,6.291667,27.937504,226
2017-12-14 01:00:00-05:00,32.91669,8.020837,12.416666,13.749997,45.27085,226
